,model,fluxes,value
0,Glycolysis_Hb_PYK_F0_C0,HEX1,1.12
1,Glycolysis_Hb_PYK_F0_C0,DM_nadh,0.09508020115
2,Glycolysis_Hb_PYK_F0_C0,SK_lac__L_c,2.14491979885
3,Glycolysis_Hb_PYK_F0_C0,PYK_R21,0.269626461438
4,Glycolysis_Hb_PYK_F0_C0,SK_pi_c,-6e-12
5,Glycolysis_Hb_PYK_F0_C0,PYK_R01,0.005956009898
6,Glycolysis_Hb_PYK_F0_C0,PYK_R02,0.005409878094
7,Glycolysis_Hb_PYK_F0_C0,PYK_R13,0.059439533953
8,Glycolysis_Hb_PYK_F0_C0,LDH_L,2.14491979885
9,Glycolysis_Hb_PYK_F0_C0,PYK_R32,0.448467779692
10,Glycolysis_Hb_PYK_F0_C0,PYK_R25,0.514529729261
11,Glycolysis_Hb_PYK_F0_C0,ADK1,0.0
12,Glycolysis_Hb_PYK_F0_C0,PYK_R40,0.0
13,Glycolysis_Hb_PYK_F0_C0,HBO3,-0.0
14,Glycolysis_Hb_PYK_F0_C0,PYK_R12,0.059439533953
15,Glycolysis_Hb_PYK_F0_C0,SK_glc__D_c,1.12
16,Glycolysis_Hb_PYK_F0_C0,PYK_R14,0.065440005566
17,Glycolysis_Hb_PYK_F0_C0,PGK,1.424136195342
18,Glycolysis_Hb_PYK_F0_C0,DPGase,0.815863804654
19,Glycolysis_Hb_PYK_F0_C0,PYK_R42,0.307963453096
20,Glycolysis_Hb_PYK_F0_C0,PYK_R20,0.0
21,Glycolysis_Hb_PYK_F0_C0,ATPM,1.424136195339
22,Glycolysis_Hb_PYK_F0_C0,DM_amp_c,0.014
23,Glycolysis_Hb_PYK_F0_C0,TPI,1.12
24,Glycolysis_Hb_PYK_F0_C0,PYK_T4,-0.0
25,Glycolysis_Hb_PYK_F0_C0,PYK_R30,0.0
26,Glycolysis_Hb_PYK_F0_C0,PYK_T1,-0.0
27,Glycolysis_Hb_PYK_F0_C0,SK_h2o_c,0.0
28,Glycolysis_Hb_PYK_F0_C0,FBA,1.12
29,Glycolysis_Hb_PYK_F0_C0,DPGM,0.815863804658
