,model,init_conds,value
0,Glycolysis_Hb_PYK_F0_C0,glc__D_c,0.381618484044
1,Glycolysis_Hb_PYK_F0_C0,dhb_c,0.085031677062
2,Glycolysis_Hb_PYK_F0_C0,hb_4o2_c,6.77117485289
3,Glycolysis_Hb_PYK_F0_C0,pyk_R4_AP_c,4.69983e-07
4,Glycolysis_Hb_PYK_F0_C0,_13dpg_c,0.000499635426
5,Glycolysis_Hb_PYK_F0_C0,pyk_R0_A_c,8.7478e-08
6,Glycolysis_Hb_PYK_F0_C0,pyk_R2_c,8.115221e-06
7,Glycolysis_Hb_PYK_F0_C0,hb_2o2_c,0.073231247189
8,Glycolysis_Hb_PYK_F0_C0,_23dpg_c,5.735099640471
9,Glycolysis_Hb_PYK_F0_C0,o2_c,0.0200788
10,Glycolysis_Hb_PYK_F0_C0,pyk_R1_A_c,9.61138e-07
11,Glycolysis_Hb_PYK_F0_C0,pyk_R0_c,1.79264e-07
12,Glycolysis_Hb_PYK_F0_C0,pyk_R2_A_c,3.960089e-06
13,Glycolysis_Hb_PYK_F0_C0,adp_c,0.238848155935
14,Glycolysis_Hb_PYK_F0_C0,nadh_c,0.009992307492
15,Glycolysis_Hb_PYK_F0_C0,dhap_c,0.060618614893
16,Glycolysis_Hb_PYK_F0_C0,pep_c,0.036693752144
17,Glycolysis_Hb_PYK_F0_C0,atp_c,1.085344971329
18,Glycolysis_Hb_PYK_F0_C0,pyk_R1_P_c,2.4851e-07
19,Glycolysis_Hb_PYK_F0_C0,h2o_c,1.0
20,Glycolysis_Hb_PYK_F0_C0,pyk_R3_A_c,7.25173e-06
21,Glycolysis_Hb_PYK_F0_C0,pyk_T4_c,3.5787e-08
22,Glycolysis_Hb_PYK_F0_C0,g6p_c,0.09348678361
23,Glycolysis_Hb_PYK_F0_C0,pyk_R3_P_c,1.874994e-06
24,Glycolysis_Hb_PYK_F0_C0,nad_c,0.039812340011
25,Glycolysis_Hb_PYK_F0_C0,hb_c,0.059306155005
26,Glycolysis_Hb_PYK_F0_C0,pyk_R0_AP_c,8.256e-09
27,Glycolysis_Hb_PYK_F0_C0,pyk_T2_c,2.09476e-06
28,Glycolysis_Hb_PYK_F0_C0,g3p_c,0.002802259333
29,Glycolysis_Hb_PYK_F0_C0,pyk_T0_c,3.406017e-06
30,Glycolysis_Hb_PYK_F0_C0,_2pg_c,0.022409815613
31,Glycolysis_Hb_PYK_F0_C0,pyk_R4_P_c,1.287561e-06
32,Glycolysis_Hb_PYK_F0_C0,fdp_c,0.013734028041
33,Glycolysis_Hb_PYK_F0_C0,h_c,0.000114277304
34,Glycolysis_Hb_PYK_F0_C0,pyk_R1_AP_c,9.0711e-08
35,Glycolysis_Hb_PYK_F0_C0,pyk_R4_c,1.020481e-05
36,Glycolysis_Hb_PYK_F0_C0,pyk_R2_P_c,1.023913e-06
37,Glycolysis_Hb_PYK_F0_C0,pi_c,2.499999999972
38,Glycolysis_Hb_PYK_F0_C0,hb_3o2_c,0.26143486125
39,Glycolysis_Hb_PYK_F0_C0,pyr_c,0.060127764028
40,Glycolysis_Hb_PYK_F0_C0,pyk_R3_AP_c,6.84407e-07
41,Glycolysis_Hb_PYK_F0_C0,pyk_R4_A_c,4.979773e-06
42,Glycolysis_Hb_PYK_F0_C0,_3pg_c,0.170854340797
43,Glycolysis_Hb_PYK_F0_C0,amp_c,0.086728119737
44,Glycolysis_Hb_PYK_F0_C0,pyk_R2_AP_c,3.73747e-07
45,Glycolysis_Hb_PYK_F0_C0,pyk_R3_c,1.4860622e-05
46,Glycolysis_Hb_PYK_F0_C0,pyk_T3_c,4.47107e-07
47,Glycolysis_Hb_PYK_F0_C0,f6p_c,0.022395741967
48,Glycolysis_Hb_PYK_F0_C0,pyk_R1_c,1.969614e-06
49,Glycolysis_Hb_PYK_F0_C0,hb_1o2_c,0.049817206604
50,Glycolysis_Hb_PYK_F0_C0,lac__L_c,1.383021392652
51,Glycolysis_Hb_PYK_F0_C0,pyk_R0_P_c,2.2618e-08
52,Glycolysis_Hb_PYK_F0_C0,pyk_T1_c,4.361892e-06
53,Glycolysis_Hb_PYK_F0_C1,pyk_R2_A_c,1.1574241e-05
54,Glycolysis_Hb_PYK_F0_C1,_2pg_c,0.017094139668
55,Glycolysis_Hb_PYK_F0_C1,nadh_c,0.006366106696
56,Glycolysis_Hb_PYK_F0_C1,pyk_R2_AP_c,3.28078e-07
57,Glycolysis_Hb_PYK_F0_C1,pyk_T0_c,1.8364778e-05
58,Glycolysis_Hb_PYK_F0_C1,fdp_c,0.011528917393
59,Glycolysis_Hb_PYK_F0_C1,pyk_R4_P_c,1.166316e-06
60,Glycolysis_Hb_PYK_F0_C1,h_c,0.000114546361
61,Glycolysis_Hb_PYK_F0_C1,pyk_R3_AP_c,5.04319e-07
62,Glycolysis_Hb_PYK_F0_C1,pyk_R0_P_c,4.1261e-08
63,Glycolysis_Hb_PYK_F0_C1,h2o_c,1.0
64,Glycolysis_Hb_PYK_F0_C1,pyk_R3_c,4.7396649e-05
65,Glycolysis_Hb_PYK_F0_C1,pyk_R1_AP_c,9.4857e-08
66,Glycolysis_Hb_PYK_F0_C1,amp_c,0.086728119734
67,Glycolysis_Hb_PYK_F0_C1,_3pg_c,0.123210788353
68,Glycolysis_Hb_PYK_F0_C1,g3p_c,0.001191430757
69,Glycolysis_Hb_PYK_F0_C1,dhap_c,0.035299402066
70,Glycolysis_Hb_PYK_F0_C1,pyk_R0_AP_c,1.0285e-08
71,Glycolysis_Hb_PYK_F0_C1,pyk_R4_A_c,1.0256007e-05
72,Glycolysis_Hb_PYK_F0_C1,nad_c,0.029762126052
73,Glycolysis_Hb_PYK_F0_C1,hb_3o2_c,0.262308784393
74,Glycolysis_Hb_PYK_F0_C1,pyk_R3_P_c,2.023288e-06
